"state_abbr","state_fips","county_fips","county_name","tract_code","stcotr_fips","city_name","metric_name","metric_number","group_name","group_number","num","denom","est","lci","uci","data_yr_type","geo_level","date_export","version"
DC,11,001,District of Columbia,003500,11001003500,Washington,Obesity,17,total population,1,-999,-999,23.3,21.5,25.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003600,11001003600,Washington,Obesity,17,total population,1,-999,-999,23.6,22.6,24.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003700,11001003700,Washington,Obesity,17,total population,1,-999,-999,23,21.9,24.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003800,11001003800,Washington,Obesity,17,total population,1,-999,-999,20,19,21,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,003900,11001003900,Washington,Obesity,17,total population,1,-999,-999,18.1,17.2,19,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004001,11001004001,Washington,Obesity,17,total population,1,-999,-999,17.3,16.4,18.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004002,11001004002,Washington,Obesity,17,total population,1,-999,-999,16.2,15.4,17,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004100,11001004100,Washington,Obesity,17,total population,1,-999,-999,16.9,16.1,17.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004201,11001004201,Washington,Obesity,17,total population,1,-999,-999,16,15,17,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004202,11001004202,Washington,Obesity,17,total population,1,-999,-999,15.9,15,16.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004300,11001004300,Washington,Obesity,17,total population,1,-999,-999,20,19,21,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004400,11001004400,Washington,Obesity,17,total population,1,-999,-999,18.8,18.1,19.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004600,11001004600,Washington,Obesity,17,total population,1,-999,-999,25.6,24.4,26.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004701,11001004701,Washington,Obesity,17,total population,1,-999,-999,29.2,28.3,30.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004702,11001004702,Washington,Obesity,17,total population,1,-999,-999,22.3,21.3,23.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004801,11001004801,Washington,Obesity,17,total population,1,-999,-999,22.1,21.2,23,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004802,11001004802,Washington,Obesity,17,total population,1,-999,-999,24.7,23.6,25.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004901,11001004901,Washington,Obesity,17,total population,1,-999,-999,25.1,23.9,26.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,004902,11001004902,Washington,Obesity,17,total population,1,-999,-999,23.8,22.6,25,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005001,11001005001,Washington,Obesity,17,total population,1,-999,-999,20,19.2,20.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005002,11001005002,Washington,Obesity,17,total population,1,-999,-999,21.3,20.3,22.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005201,11001005201,Washington,Obesity,17,total population,1,-999,-999,17.9,17.1,18.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005301,11001005301,Washington,Obesity,17,total population,1,-999,-999,16.3,15.7,16.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005500,11001005500,Washington,Obesity,17,total population,1,-999,-999,17.5,16.9,18.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005600,11001005600,Washington,Obesity,17,total population,1,-999,-999,16.6,15.6,17.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005800,11001005800,Washington,Obesity,17,total population,1,-999,-999,17.6,16.9,18.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,005900,11001005900,Washington,Obesity,17,total population,1,-999,-999,18.2,17.2,19.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006202,11001006202,Washington,Obesity,17,total population,1,-999,-999,,,,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006400,11001006400,Washington,Obesity,17,total population,1,-999,-999,38.1,36.5,39.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006500,11001006500,Washington,Obesity,17,total population,1,-999,-999,18,17.1,18.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006600,11001006600,Washington,Obesity,17,total population,1,-999,-999,16.3,15.4,17.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006700,11001006700,Washington,Obesity,17,total population,1,-999,-999,17.8,17,18.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006801,11001006801,Washington,Obesity,17,total population,1,-999,-999,24.6,23.4,25.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006802,11001006802,Washington,Obesity,17,total population,1,-999,-999,23,21.8,24.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006804,11001006804,Washington,Obesity,17,total population,1,-999,-999,39.6,37.8,41.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,006900,11001006900,Washington,Obesity,17,total population,1,-999,-999,20.1,19.1,21.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007000,11001007000,Washington,Obesity,17,total population,1,-999,-999,17.6,16.5,18.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007100,11001007100,Washington,Obesity,17,total population,1,-999,-999,29.5,28.2,30.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007200,11001007200,Washington,Obesity,17,total population,1,-999,-999,19.9,18.8,21,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007301,11001007301,Washington,Obesity,17,total population,1,-999,-999,19,18.1,19.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007304,11001007304,Washington,Obesity,17,total population,1,-999,-999,36.7,35.4,38,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007401,11001007401,Washington,Obesity,17,total population,1,-999,-999,42.8,41.1,44.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007403,11001007403,Washington,Obesity,17,total population,1,-999,-999,39.4,37.9,40.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007404,11001007404,Washington,Obesity,17,total population,1,-999,-999,37.9,36.3,39.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007406,11001007406,Washington,Obesity,17,total population,1,-999,-999,37.6,36.3,38.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007407,11001007407,Washington,Obesity,17,total population,1,-999,-999,36,34.4,37.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007408,11001007408,Washington,Obesity,17,total population,1,-999,-999,41.6,40.1,43.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007409,11001007409,Washington,Obesity,17,total population,1,-999,-999,37.5,36,39,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007502,11001007502,Washington,Obesity,17,total population,1,-999,-999,39.7,38.1,41.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007503,11001007503,Washington,Obesity,17,total population,1,-999,-999,37.5,35.9,39.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007504,11001007504,Washington,Obesity,17,total population,1,-999,-999,40.1,38.4,41.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007601,11001007601,Washington,Obesity,17,total population,1,-999,-999,36.1,34.5,37.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007603,11001007603,Washington,Obesity,17,total population,1,-999,-999,34.3,32.7,35.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007604,11001007604,Washington,Obesity,17,total population,1,-999,-999,34,32.4,35.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007605,11001007605,Washington,Obesity,17,total population,1,-999,-999,36.7,35.1,38.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007703,11001007703,Washington,Obesity,17,total population,1,-999,-999,40.6,39.3,41.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007707,11001007707,Washington,Obesity,17,total population,1,-999,-999,36.2,34.7,37.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007708,11001007708,Washington,Obesity,17,total population,1,-999,-999,39.7,38.4,41,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007709,11001007709,Washington,Obesity,17,total population,1,-999,-999,37.1,35.9,38.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007803,11001007803,Washington,Obesity,17,total population,1,-999,-999,35.4,34,36.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007804,11001007804,Washington,Obesity,17,total population,1,-999,-999,35.9,34.5,37.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007806,11001007806,Washington,Obesity,17,total population,1,-999,-999,38.3,37,39.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007807,11001007807,Washington,Obesity,17,total population,1,-999,-999,35.1,33.6,36.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007808,11001007808,Washington,Obesity,17,total population,1,-999,-999,34.4,32.8,36,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007809,11001007809,Washington,Obesity,17,total population,1,-999,-999,35.4,33.8,37,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007901,11001007901,Washington,Obesity,17,total population,1,-999,-999,31.9,30.4,33.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,007903,11001007903,Washington,Obesity,17,total population,1,-999,-999,30.4,28.8,32,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008001,11001008001,Washington,Obesity,17,total population,1,-999,-999,21.6,20.7,22.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008002,11001008002,Washington,Obesity,17,total population,1,-999,-999,21.4,20.4,22.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008100,11001008100,Washington,Obesity,17,total population,1,-999,-999,18.1,17.3,18.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008200,11001008200,Washington,Obesity,17,total population,1,-999,-999,16.9,15.9,17.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008301,11001008301,Washington,Obesity,17,total population,1,-999,-999,17.4,16.5,18.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008302,11001008302,Washington,Obesity,17,total population,1,-999,-999,19,18.1,19.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008402,11001008402,Washington,Obesity,17,total population,1,-999,-999,21.4,20.4,22.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008410,11001008410,Washington,Obesity,17,total population,1,-999,-999,23.2,22.1,24.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008701,11001008701,Washington,Obesity,17,total population,1,-999,-999,26.5,25.1,27.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008702,11001008702,Washington,Obesity,17,total population,1,-999,-999,32.1,30.5,33.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008802,11001008802,Washington,Obesity,17,total population,1,-999,-999,31.5,30,33,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008803,11001008803,Washington,Obesity,17,total population,1,-999,-999,30.5,29.2,31.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008804,11001008804,Washington,Obesity,17,total population,1,-999,-999,35,33.3,36.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008903,11001008903,Washington,Obesity,17,total population,1,-999,-999,37.5,35.8,39.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,008904,11001008904,Washington,Obesity,17,total population,1,-999,-999,35.6,34,37.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009000,11001009000,Washington,Obesity,17,total population,1,-999,-999,30.9,29.4,32.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009102,11001009102,Washington,Obesity,17,total population,1,-999,-999,34.4,32.6,36.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009201,11001009201,Washington,Obesity,17,total population,1,-999,-999,22.9,21.6,24.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009203,11001009203,Washington,Obesity,17,total population,1,-999,-999,28.1,26.7,29.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009204,11001009204,Washington,Obesity,17,total population,1,-999,-999,35.6,34.4,36.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009301,11001009301,Washington,Obesity,17,total population,1,-999,-999,25.2,24.3,26.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009302,11001009302,Washington,Obesity,17,total population,1,-999,-999,26.7,25.8,27.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009400,11001009400,Washington,Obesity,17,total population,1,-999,-999,29.4,28,30.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009501,11001009501,Washington,Obesity,17,total population,1,-999,-999,26.4,25.4,27.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009503,11001009503,Washington,Obesity,17,total population,1,-999,-999,25.8,24.6,27,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009504,11001009504,Washington,Obesity,17,total population,1,-999,-999,26,24.8,27.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009505,11001009505,Washington,Obesity,17,total population,1,-999,-999,28.5,27.2,29.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009507,11001009507,Washington,Obesity,17,total population,1,-999,-999,30.6,29.3,31.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009508,11001009508,Washington,Obesity,17,total population,1,-999,-999,28.4,27.1,29.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009509,11001009509,Washington,Obesity,17,total population,1,-999,-999,28.9,27.4,30.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009601,11001009601,Washington,Obesity,17,total population,1,-999,-999,37.5,35.8,39.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009602,11001009602,Washington,Obesity,17,total population,1,-999,-999,39.7,38.2,41.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009603,11001009603,Washington,Obesity,17,total population,1,-999,-999,34,32.6,35.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009604,11001009604,Washington,Obesity,17,total population,1,-999,-999,32.5,31.1,33.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009700,11001009700,Washington,Obesity,17,total population,1,-999,-999,38.8,37.3,40.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009801,11001009801,Washington,Obesity,17,total population,1,-999,-999,39.1,37.5,40.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009802,11001009802,Washington,Obesity,17,total population,1,-999,-999,38.9,37.4,40.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009803,11001009803,Washington,Obesity,17,total population,1,-999,-999,40.6,39.2,42,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009804,11001009804,Washington,Obesity,17,total population,1,-999,-999,37.6,36.1,39.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009807,11001009807,Washington,Obesity,17,total population,1,-999,-999,35,33.5,36.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009810,11001009810,Washington,Obesity,17,total population,1,-999,-999,39.3,37.8,40.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009811,11001009811,Washington,Obesity,17,total population,1,-999,-999,38.4,36.8,40,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009901,11001009901,Washington,Obesity,17,total population,1,-999,-999,29,27.9,30.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009902,11001009902,Washington,Obesity,17,total population,1,-999,-999,32.8,31.7,33.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009903,11001009903,Washington,Obesity,17,total population,1,-999,-999,33.2,31.5,34.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009904,11001009904,Washington,Obesity,17,total population,1,-999,-999,36.5,34.9,38.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009905,11001009905,Washington,Obesity,17,total population,1,-999,-999,35.9,34.4,37.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009906,11001009906,Washington,Obesity,17,total population,1,-999,-999,35.8,34.2,37.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,009907,11001009907,Washington,Obesity,17,total population,1,-999,-999,38.9,37.3,40.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010100,11001010100,Washington,Obesity,17,total population,1,-999,-999,17.5,16.8,18.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010200,11001010200,Washington,Obesity,17,total population,1,-999,-999,20.3,19.5,21.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010300,11001010300,Washington,Obesity,17,total population,1,-999,-999,28.9,27.9,29.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010400,11001010400,Washington,Obesity,17,total population,1,-999,-999,36.4,34.9,37.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010500,11001010500,Washington,Obesity,17,total population,1,-999,-999,23.3,22.3,24.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010600,11001010600,Washington,Obesity,17,total population,1,-999,-999,21.9,20.9,22.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010700,11001010700,Washington,Obesity,17,total population,1,-999,-999,15.6,14.9,16.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010800,11001010800,Washington,Obesity,17,total population,1,-999,-999,15.7,14.4,17,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,010900,11001010900,Washington,Obesity,17,total population,1,-999,-999,37.5,35.8,39.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,011000,11001011000,Washington,Obesity,17,total population,1,-999,-999,20.8,20,21.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,011100,11001011100,Washington,Obesity,17,total population,1,-999,-999,32.3,31,33.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000100,11001000100,Washington,Physical inactivity,18,total population,1,-999,-999,9,8.2,9.8,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000201,11001000201,Washington,Physical inactivity,18,total population,1,-999,-999,17.3,14.6,20,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000202,11001000202,Washington,Physical inactivity,18,total population,1,-999,-999,10.1,8.8,11.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000300,11001000300,Washington,Physical inactivity,18,total population,1,-999,-999,9.2,8.1,10.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000400,11001000400,Washington,Physical inactivity,18,total population,1,-999,-999,11.9,10.7,13.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000501,11001000501,Washington,Physical inactivity,18,total population,1,-999,-999,8.1,7.2,9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000502,11001000502,Washington,Physical inactivity,18,total population,1,-999,-999,8.7,7.7,9.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000600,11001000600,Washington,Physical inactivity,18,total population,1,-999,-999,9.7,8.9,10.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000701,11001000701,Washington,Physical inactivity,18,total population,1,-999,-999,11.1,10.2,12,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000702,11001000702,Washington,Physical inactivity,18,total population,1,-999,-999,10.9,9.2,12.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000801,11001000801,Washington,Physical inactivity,18,total population,1,-999,-999,11.7,10.7,12.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000802,11001000802,Washington,Physical inactivity,18,total population,1,-999,-999,10.5,9.4,11.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000901,11001000901,Washington,Physical inactivity,18,total population,1,-999,-999,11.4,9.7,13.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,000902,11001000902,Washington,Physical inactivity,18,total population,1,-999,-999,10.3,9.1,11.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001001,11001001001,Washington,Physical inactivity,18,total population,1,-999,-999,9.4,8.4,10.4,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001002,11001001002,Washington,Physical inactivity,18,total population,1,-999,-999,12.6,11.1,14.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001100,11001001100,Washington,Physical inactivity,18,total population,1,-999,-999,10.1,9.3,10.9,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001200,11001001200,Washington,Physical inactivity,18,total population,1,-999,-999,9.3,8.5,10.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001301,11001001301,Washington,Physical inactivity,18,total population,1,-999,-999,8.6,7.9,9.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001302,11001001302,Washington,Physical inactivity,18,total population,1,-999,-999,9.6,8.7,10.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001401,11001001401,Washington,Physical inactivity,18,total population,1,-999,-999,9.7,8.7,10.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001402,11001001402,Washington,Physical inactivity,18,total population,1,-999,-999,13,11.4,14.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001500,11001001500,Washington,Physical inactivity,18,total population,1,-999,-999,11.1,9.7,12.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001600,11001001600,Washington,Physical inactivity,18,total population,1,-999,-999,12.8,11.4,14.2,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001702,11001001702,Washington,Physical inactivity,18,total population,1,-999,-999,14,12.4,15.6,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001803,11001001803,Washington,Physical inactivity,18,total population,1,-999,-999,22,20.3,23.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001804,11001001804,Washington,Physical inactivity,18,total population,1,-999,-999,24.5,22.7,26.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001901,11001001901,Washington,Physical inactivity,18,total population,1,-999,-999,19.6,17.7,21.5,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,001902,11001001902,Washington,Physical inactivity,18,total population,1,-999,-999,18.1,16.1,20.1,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002001,11001002001,Washington,Physical inactivity,18,total population,1,-999,-999,20.3,18.3,22.3,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
DC,11,001,District of Columbia,002002,11001002002,Washington,Physical inactivity,18,total population,1,-999,-999,18.7,16.7,20.7,"2016, 1 Year Modeled Estimate",tract,2019-09-19,7.1
